"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"138",26435791004,2014-01-06,1,6,2014,17,1,38.875,6,0,216.824993
"139",26435791004,2014-01-06,1,6,2014,18,1,38.1,0,1,160.889997
"140",26435791004,2014-01-06,1,6,2014,19,1,35.1,1,1,155.249999
"141",26435791004,2014-01-06,1,6,2014,20,0,33.1,2,1,117.539998
"142",26435791004,2014-01-06,1,6,2014,21,0,32,3,1,107.144996
"143",26435791004,2014-01-06,1,6,2014,22,0,30.9,4,1,101.519999
"144",26435791004,2014-01-06,1,6,2014,23,0,28.9,5,0,86.22
"145",26435791004,2014-01-07,1,7,2014,0,0,28,6,0,88.005
"146",26435791004,2014-01-07,1,7,2014,1,0,27,0,1,87.06
"147",26435791004,2014-01-07,1,7,2014,2,0,26.1,1,1,87.78
"148",26435791004,2014-01-07,1,7,2014,3,0,19.9,2,1,88.8
"149",26435791004,2014-01-07,1,7,2014,4,0,17.1,3,1,88.605
"150",26435791004,2014-01-07,1,7,2014,5,0,15.1,4,1,92.58
"151",26435791004,2014-01-07,1,7,2014,6,0,12.9,5,0,251.444993
"152",26435791004,2014-01-07,1,7,2014,7,1,12,6,0,284.654996
"153",26435791004,2014-01-07,1,7,2014,8,1,12.9,0,1,291.869996
"154",26435791004,2014-01-07,1,7,2014,9,1,14,1,1,300.524995
"155",26435791004,2014-01-07,1,7,2014,10,1,15.1,2,1,304.799993
"156",26435791004,2014-01-07,1,7,2014,11,1,15.1,3,1,308.429991
"157",26435791004,2014-01-07,1,7,2014,12,1,16,4,1,301.964992
"158",26435791004,2014-01-07,1,7,2014,13,1,15.1,5,0,299.309994
"159",26435791004,2014-01-07,1,7,2014,14,1,15.1,6,0,280.529995
"160",26435791004,2014-01-07,1,7,2014,15,1,12.9,0,1,266.189993
"161",26435791004,2014-01-07,1,7,2014,16,1,12,1,1,260.129992
"162",26435791004,2014-01-07,1,7,2014,17,1,10.9,2,1,258.029996
"163",26435791004,2014-01-07,1,7,2014,18,1,10,3,1,188.264994
"164",26435791004,2014-01-07,1,7,2014,19,1,10,4,1,168.404994
"165",26435791004,2014-01-07,1,7,2014,20,0,10,5,0,125.099996
"166",26435791004,2014-01-07,1,7,2014,21,0,10,6,0,114.869998
"167",26435791004,2014-01-07,1,7,2014,22,0,10,0,1,105.209999
"168",26435791004,2014-01-07,1,7,2014,23,0,10,1,1,88.395
"169",26435791004,2014-01-08,1,8,2014,0,0,9,2,1,88.499999
"170",26435791004,2014-01-08,1,8,2014,1,0,8.1,3,1,88.23
"171",26435791004,2014-01-08,1,8,2014,2,0,8.1,4,1,88.395
"172",26435791004,2014-01-08,1,8,2014,3,0,8.1,5,0,89.46
"173",26435791004,2014-01-08,1,8,2014,4,0,8.1,6,0,88.395
"174",26435791004,2014-01-08,1,8,2014,5,0,8.1,0,1,93.255
"175",26435791004,2014-01-08,1,8,2014,6,0,7,1,1,260.684996
"176",26435791004,2014-01-08,1,8,2014,7,1,8.1,2,1,283.019994
"177",26435791004,2014-01-08,1,8,2014,8,1,10.9,3,1,289.109995
"178",26435791004,2014-01-08,1,8,2014,9,1,14,4,1,294.554995
"179",26435791004,2014-01-08,1,8,2014,10,1,17.1,5,0,301.619992
"180",26435791004,2014-01-08,1,8,2014,11,1,19.9,6,0,300.959995
"181",26435791004,2014-01-08,1,8,2014,12,1,21.9,0,1,302.219994
"182",26435791004,2014-01-08,1,8,2014,13,1,21,1,1,307.964991
"183",26435791004,2014-01-08,1,8,2014,14,1,21.9,2,1,288.524995
"184",26435791004,2014-01-08,1,8,2014,15,1,21,3,1,274.724995
"185",26435791004,2014-01-08,1,8,2014,16,1,19.9,4,1,262.454997
"186",26435791004,2014-01-08,1,8,2014,17,1,19.9,5,0,250.034992
"187",26435791004,2014-01-08,1,8,2014,18,1,19.9,6,0,167.985
"188",26435791004,2014-01-08,1,8,2014,19,1,19,0,1,157.724998
"189",26435791004,2014-01-08,1,8,2014,20,0,19,1,1,120.839997
"190",26435791004,2014-01-08,1,8,2014,21,0,19,2,1,115.559998
"191",26435791004,2014-01-08,1,8,2014,22,0,19,3,1,107.669999
"192",26435791004,2014-01-08,1,8,2014,23,0,19.9,4,1,91.335
"193",26435791004,2014-01-09,1,9,2014,0,0,19.9,5,0,91.26
"194",26435791004,2014-01-09,1,9,2014,1,0,19.9,6,0,90.705
"195",26435791004,2014-01-09,1,9,2014,2,0,19,0,1,91.08
"196",26435791004,2014-01-09,1,9,2014,3,0,19.9,1,1,91.41
"197",26435791004,2014-01-09,1,9,2014,4,0,19.9,2,1,91.245
"198",26435791004,2014-01-09,1,9,2014,5,0,19,3,1,97.379997
"199",26435791004,2014-01-09,1,9,2014,6,0,19,4,1,261.794994
"200",26435791004,2014-01-09,1,9,2014,7,1,19.9,5,0,285.119994
"201",26435791004,2014-01-09,1,9,2014,8,1,21.9,6,0,295.664994
"202",26435791004,2014-01-09,1,9,2014,9,1,24.1,0,1,298.499997
"203",26435791004,2014-01-09,1,9,2014,10,1,26.1,1,1,293.969993
"204",26435791004,2014-01-09,1,9,2014,11,1,26.1,2,1,295.904993
"205",26435791004,2014-01-09,1,9,2014,12,1,28,3,1,289.814994
"206",26435791004,2014-01-09,1,9,2014,13,1,30,4,1,284.579994
"207",26435791004,2014-01-09,1,9,2014,14,1,30,5,0,263.549995
"208",26435791004,2014-01-09,1,9,2014,15,1,28.9,6,0,249.584995
"209",26435791004,2014-01-09,1,9,2014,16,1,27,0,1,241.514992
"210",26435791004,2014-01-09,1,9,2014,17,1,52,1,1,237.224993
"211",26435791004,2014-01-09,1,9,2014,18,1,25,2,1,171.044996
"212",26435791004,2014-01-09,1,9,2014,19,1,23,3,1,165.539998
"213",26435791004,2014-01-09,1,9,2014,20,0,21.9,4,1,124.994999
"214",26435791004,2014-01-09,1,9,2014,21,0,21.9,5,0,106.199997
"215",26435791004,2014-01-09,1,9,2014,22,0,19,6,0,97.469999
"216",26435791004,2014-01-09,1,9,2014,23,0,19,0,1,87.96
"217",26435791004,2014-01-10,1,10,2014,0,0,19,1,1,84.78
"218",26435791004,2014-01-10,1,10,2014,1,0,19,2,1,83.82
"219",26435791004,2014-01-10,1,10,2014,2,0,19,3,1,83.52
"220",26435791004,2014-01-10,1,10,2014,3,0,19.9,4,1,85.08
"221",26435791004,2014-01-10,1,10,2014,4,0,21.9,5,0,85.62
"222",26435791004,2014-01-10,1,10,2014,5,0,24.1,6,0,88.425
"223",26435791004,2014-01-10,1,10,2014,6,0,24.1,0,1,265.964994
"224",26435791004,2014-01-10,1,10,2014,7,1,23.45,1,1,276.014993
"225",26435791004,2014-01-10,1,10,2014,8,1,24.56666667,2,1,298.799997
"226",26435791004,2014-01-10,1,10,2014,9,1,26.73333333,3,1,305.774993
"227",26435791004,2014-01-10,1,10,2014,10,1,27.06666667,4,1,311.89499
"228",26435791004,2014-01-10,1,10,2014,11,1,29.2,5,0,306.929993
"229",26435791004,2014-01-10,1,10,2014,12,1,30.9,6,0,295.949994
"230",26435791004,2014-01-10,1,10,2014,13,1,32,0,1,289.199995
"231",26435791004,2014-01-10,1,10,2014,14,1,32,1,1,270.644995
"232",26435791004,2014-01-10,1,10,2014,15,1,32,2,1,252.62999
"233",26435791004,2014-01-10,1,10,2014,16,1,33.56666667,3,1,226.064994
"234",26435791004,2014-01-10,1,10,2014,17,1,34.45,4,1,217.019994
"235",26435791004,2014-01-10,1,10,2014,18,1,35.8,5,0,167.069995
"236",26435791004,2014-01-10,1,10,2014,19,1,35.1,6,0,165.524997
"237",26435791004,2014-01-10,1,10,2014,20,0,35.1,0,1,125.864998
"238",26435791004,2014-01-10,1,10,2014,21,0,35.06666667,1,1,112.604999
"239",26435791004,2014-01-10,1,10,2014,22,0,33.85,2,1,103.484998
"240",26435791004,2014-01-10,1,10,2014,23,0,35.1,3,1,85.74
"241",26435791004,2014-01-11,1,11,2014,0,0,34,4,1,82.5
"242",26435791004,2014-01-11,1,11,2014,1,0,34,5,0,82.275
"243",26435791004,2014-01-11,1,11,2014,2,0,35.43333333,6,0,81.345
"244",26435791004,2014-01-11,1,11,2014,3,0,35.43333333,0,1,82.155
"245",26435791004,2014-01-11,1,11,2014,4,0,35.1,1,1,81.615
"246",26435791004,2014-01-11,1,11,2014,5,0,36,2,1,81.87
"247",26435791004,2014-01-11,1,11,2014,6,0,37.35,3,1,162.464999
"248",26435791004,2014-01-11,1,11,2014,7,1,41.66666667,4,1,149.294997
"249",26435791004,2014-01-11,1,11,2014,8,1,46,5,0,184.889993
"250",26435791004,2014-01-11,1,11,2014,9,1,47.7,6,0,185.789996
"251",26435791004,2014-01-11,1,11,2014,10,1,54,0,1,176.999998
"252",26435791004,2014-01-11,1,11,2014,11,1,54.3,1,1,173.684996
"253",26435791004,2014-01-11,1,11,2014,12,1,56.55,2,1,174.149997
"254",26435791004,2014-01-11,1,11,2014,13,1,55.9,3,1,171.614995
"255",26435791004,2014-01-11,1,11,2014,14,1,54,4,1,155.849997
"256",26435791004,2014-01-11,1,11,2014,15,1,55.65,5,0,108.479999
"257",26435791004,2014-01-11,1,11,2014,16,1,55.9,6,0,103.739999
"258",26435791004,2014-01-11,1,11,2014,17,1,57,0,1,93.15
"259",26435791004,2014-01-11,1,11,2014,18,1,55.9,1,1,94.335
"260",26435791004,2014-01-11,1,11,2014,19,1,56.2,2,1,94.124999
"261",26435791004,2014-01-11,1,11,2014,20,0,56.65,3,1,93.6
"262",26435791004,2014-01-11,1,11,2014,21,0,55.9,4,1,91.935
"263",26435791004,2014-01-11,1,11,2014,22,0,50.55,5,0,88.605
"264",26435791004,2014-01-11,1,11,2014,23,0,53.1,6,0,86.58
"265",26435791004,2014-01-12,1,12,2014,0,0,54,0,1,83.265
"266",26435791004,2014-01-12,1,12,2014,1,0,52,1,1,82.47
"267",26435791004,2014-01-12,1,12,2014,2,0,49.45,2,1,83.145
"268",26435791004,2014-01-12,1,12,2014,3,0,46.9,3,1,84.18
"269",26435791004,2014-01-12,1,12,2014,4,0,46,4,1,83.235
"270",26435791004,2014-01-12,1,12,2014,5,0,44.1,5,0,83.67
"271",26435791004,2014-01-12,1,12,2014,6,0,43,6,0,90.63
"272",26435791004,2014-01-12,1,12,2014,7,1,42.1,0,1,83.58
"273",26435791004,2014-01-12,1,12,2014,8,1,43,1,1,83.46
"274",26435791004,2014-01-12,1,12,2014,9,1,44.1,2,1,84.195
"275",26435791004,2014-01-12,1,12,2014,10,1,45,3,1,82.95
"276",26435791004,2014-01-12,1,12,2014,11,1,46.9,4,1,83.34
"277",26435791004,2014-01-12,1,12,2014,12,1,45,5,0,83.685
"278",26435791004,2014-01-12,1,12,2014,13,1,45,6,0,83.265
"279",26435791004,2014-01-12,1,12,2014,14,1,45,0,1,83.415
"280",26435791004,2014-01-12,1,12,2014,15,1,44.1,1,1,88.515
"281",26435791004,2014-01-12,1,12,2014,16,1,43,2,1,93.66
"282",26435791004,2014-01-12,1,12,2014,17,1,42.1,3,1,95.52
"283",26435791004,2014-01-12,1,12,2014,18,1,41,4,1,96.195
"284",26435791004,2014-01-12,1,12,2014,19,1,39.9,5,0,95.76
"285",26435791004,2014-01-12,1,12,2014,20,0,39.9,6,0,95.85
"286",26435791004,2014-01-12,1,12,2014,21,0,39.9,0,1,97.124998
"287",26435791004,2014-01-12,1,12,2014,22,0,37.9,1,1,88.98
"288",26435791004,2014-01-12,1,12,2014,23,0,37.9,2,1,81.72
"289",26435791004,2014-01-13,1,13,2014,0,0,37,3,1,81.66
