"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"3160",999999999,2014-05-12,5,12,2014,15,1,84,1,1,38.655
"3161",999999999,2014-05-12,5,12,2014,16,1,81,2,1,0.315
"3162",999999999,2014-05-12,5,12,2014,17,1,79,3,1,0.015
"3163",999999999,2014-05-12,5,12,2014,18,1,75.9,4,1,0.03
"3176",999999999,2014-05-13,5,13,2014,7,1,51.1,3,1,27.48
"3177",999999999,2014-05-13,5,13,2014,8,1,50,4,1,103.004999
"3178",999999999,2014-05-13,5,13,2014,9,1,50,5,0,113.834997
"3179",999999999,2014-05-13,5,13,2014,10,1,51.1,6,0,115.649998
"3180",999999999,2014-05-13,5,13,2014,11,1,50,0,1,108.239998
"3181",999999999,2014-05-13,5,13,2014,12,1,51.1,1,1,238.154996
"3182",999999999,2014-05-13,5,13,2014,13,1,48.55,2,1,135.209999
"3183",999999999,2014-05-13,5,13,2014,14,1,48.9,3,1,29.865
"3184",999999999,2014-05-13,5,13,2014,15,1,46.9,4,1,4.47
"3200",999999999,2014-05-14,5,14,2014,7,1,48.9,6,0,3.015
"3201",999999999,2014-05-14,5,14,2014,8,1,50,0,1,43.95
"3202",999999999,2014-05-14,5,14,2014,9,1,51.1,1,1,55.05
"3203",999999999,2014-05-14,5,14,2014,10,1,54,2,1,60.855
"3204",999999999,2014-05-14,5,14,2014,11,1,54,3,1,49.605
"3205",999999999,2014-05-14,5,14,2014,12,1,55,4,1,45.135
"3206",999999999,2014-05-14,5,14,2014,13,1,55,5,0,41.22
"3207",999999999,2014-05-14,5,14,2014,14,1,57,6,0,29.85
"3208",999999999,2014-05-14,5,14,2014,15,1,57.9,0,1,3.84
"3224",999999999,2014-05-15,5,15,2014,7,1,61,2,1,7.41
"3225",999999999,2014-05-15,5,15,2014,8,1,62.1,3,1,43.815
"3226",999999999,2014-05-15,5,15,2014,9,1,61,4,1,47.46
"3227",999999999,2014-05-15,5,15,2014,10,1,64,5,0,68.145
"3228",999999999,2014-05-15,5,15,2014,11,1,69.1,6,0,54.975
"3229",999999999,2014-05-15,5,15,2014,12,1,73.9,0,1,57.015
"3230",999999999,2014-05-15,5,15,2014,13,1,73.9,1,1,49.2
"3231",999999999,2014-05-15,5,15,2014,14,1,72,2,1,33
"3232",999999999,2014-05-15,5,15,2014,15,1,72,3,1,10.845
"3248",999999999,2014-05-16,5,16,2014,7,1,64.9,5,0,8.79
"3249",999999999,2014-05-16,5,16,2014,8,1,66.9,6,0,48.015
"3250",999999999,2014-05-16,5,16,2014,9,1,69.1,0,1,57.75
"3251",999999999,2014-05-16,5,16,2014,10,1,70.45,1,1,64.56
"3252",999999999,2014-05-16,5,16,2014,11,1,72.3,2,1,55.89
"3253",999999999,2014-05-16,5,16,2014,12,1,71.1,3,1,57.105
"3254",999999999,2014-05-16,5,16,2014,13,1,70,4,1,56.025
"3255",999999999,2014-05-16,5,16,2014,14,1,65.1,5,0,46.545
"3256",999999999,2014-05-16,5,16,2014,15,1,62.95,6,0,9.585
"3320",999999999,2014-05-19,5,19,2014,7,1,55.9,0,1,0.84
"3321",999999999,2014-05-19,5,19,2014,8,1,54.06666667,1,1,31.71
"3322",999999999,2014-05-19,5,19,2014,9,1,62.1,2,1,58.365
"3323",999999999,2014-05-19,5,19,2014,10,1,63,3,1,48.84
"3324",999999999,2014-05-19,5,19,2014,11,1,64.9,4,1,53.22
"3325",999999999,2014-05-19,5,19,2014,12,1,64,5,0,51.54
"3326",999999999,2014-05-19,5,19,2014,13,1,66,6,0,38.745
"3327",999999999,2014-05-19,5,19,2014,14,1,66,0,1,21.975
"3328",999999999,2014-05-19,5,19,2014,15,1,59,1,1,3.675
"3344",999999999,2014-05-20,5,20,2014,7,1,59,5,0,6.18
"3345",999999999,2014-05-20,5,20,2014,8,1,62.1,6,0,45.255
"3346",999999999,2014-05-20,5,20,2014,9,1,66,0,1,60.69
"3347",999999999,2014-05-20,5,20,2014,10,1,68,1,1,78.224999
"3348",999999999,2014-05-20,5,20,2014,11,1,64,2,1,70.245
"3349",999999999,2014-05-20,5,20,2014,12,1,62.1,3,1,66.81
"3350",999999999,2014-05-20,5,20,2014,13,1,64,4,1,64.305
"3351",999999999,2014-05-20,5,20,2014,14,1,62.1,5,0,52.005
"3352",999999999,2014-05-20,5,20,2014,15,1,63,6,0,17.97
"3368",999999999,2014-05-21,5,21,2014,7,1,59,1,1,9.255
"3369",999999999,2014-05-21,5,21,2014,8,1,60.1,2,1,45.195
"3370",999999999,2014-05-21,5,21,2014,9,1,61,3,1,51.84
"3371",999999999,2014-05-21,5,21,2014,10,1,61,4,1,60.615
"3372",999999999,2014-05-21,5,21,2014,11,1,62.1,5,0,56.355
"3373",999999999,2014-05-21,5,21,2014,12,1,62.1,6,0,51.195
"3374",999999999,2014-05-21,5,21,2014,13,1,64.9,0,1,49.77
"3375",999999999,2014-05-21,5,21,2014,14,1,63,1,1,33.285
"3376",999999999,2014-05-21,5,21,2014,15,1,61,2,1,5.415
"3392",999999999,2014-05-22,5,22,2014,7,1,51.56666667,4,1,7.665
"3393",999999999,2014-05-22,5,22,2014,8,1,51.56666667,5,0,44.865
"3394",999999999,2014-05-22,5,22,2014,9,1,53.1,6,0,53.16
"3395",999999999,2014-05-22,5,22,2014,10,1,55.65,0,1,72.75
"3396",999999999,2014-05-22,5,22,2014,11,1,55.9,1,1,57.06
"3397",999999999,2014-05-22,5,22,2014,12,1,57,2,1,46.86
"3398",999999999,2014-05-22,5,22,2014,13,1,55,3,1,44.955
"3399",999999999,2014-05-22,5,22,2014,14,1,53.7,4,1,32.01
"3400",999999999,2014-05-22,5,22,2014,15,1,54.06666667,5,0,7.47
"3416",999999999,2014-05-23,5,23,2014,7,1,53.8,0,1,8.535
"3417",999999999,2014-05-23,5,23,2014,8,1,55,1,1,45.465
"3418",999999999,2014-05-23,5,23,2014,9,1,54.3,2,1,54.99
"3419",999999999,2014-05-23,5,23,2014,10,1,54,3,1,58.98
"3420",999999999,2014-05-23,5,23,2014,11,1,57,4,1,54.09
"3421",999999999,2014-05-23,5,23,2014,12,1,55.9,5,0,52.425
"3422",999999999,2014-05-23,5,23,2014,13,1,55.9,6,0,47.97
"3423",999999999,2014-05-23,5,23,2014,14,1,54,0,1,34.575
"3424",999999999,2014-05-23,5,23,2014,15,1,54,1,1,6.36
"3512",999999999,2014-05-27,5,27,2014,7,1,71.1,5,0,21.27
"3513",999999999,2014-05-27,5,27,2014,8,1,66,6,0,65.325
"3514",999999999,2014-05-27,5,27,2014,9,1,59.175,0,1,81.075
"3515",999999999,2014-05-27,5,27,2014,10,1,55.9,1,1,90.765
"3516",999999999,2014-05-27,5,27,2014,11,1,55.9,2,1,92.82
"3517",999999999,2014-05-27,5,27,2014,12,1,55.9,3,1,79.605
"3518",999999999,2014-05-27,5,27,2014,13,1,55.26666667,4,1,63.87
"3519",999999999,2014-05-27,5,27,2014,14,1,55.2,5,0,49.155
"3520",999999999,2014-05-27,5,27,2014,15,1,55,6,0,15.255
"3536",999999999,2014-05-28,5,28,2014,7,1,50,1,1,24.84
"3537",999999999,2014-05-28,5,28,2014,8,1,50,2,1,64.47
"3538",999999999,2014-05-28,5,28,2014,9,1,50,3,1,61.41
"3539",999999999,2014-05-28,5,28,2014,10,1,50,4,1,79.904998
"3540",999999999,2014-05-28,5,28,2014,11,1,50,5,0,68.43
"3541",999999999,2014-05-28,5,28,2014,12,1,49.63333333,6,0,56.97
"3542",999999999,2014-05-28,5,28,2014,13,1,48.9,0,1,54.66
"3543",999999999,2014-05-28,5,28,2014,14,1,48.1,1,1,44.79
"3544",999999999,2014-05-28,5,28,2014,15,1,48,2,1,14.595
"3560",999999999,2014-05-29,5,29,2014,7,1,53.1,4,1,9.69
"3561",999999999,2014-05-29,5,29,2014,8,1,55.9,5,0,109.799998
"3562",999999999,2014-05-29,5,29,2014,9,1,57,6,0,245.564997
"3563",999999999,2014-05-29,5,29,2014,10,1,57.9,0,1,77.64
"3564",999999999,2014-05-29,5,29,2014,11,1,57.9,1,1,67.68
"3565",999999999,2014-05-29,5,29,2014,12,1,57,2,1,62.82
"3566",999999999,2014-05-29,5,29,2014,13,1,55.9,3,1,55.17
"3567",999999999,2014-05-29,5,29,2014,14,1,55.9,4,1,41.385
"3568",999999999,2014-05-29,5,29,2014,15,1,55,5,0,13.38
"3584",999999999,2014-05-30,5,30,2014,7,1,54,0,1,6.885
"3585",999999999,2014-05-30,5,30,2014,8,1,59,1,1,51.9
"3586",999999999,2014-05-30,5,30,2014,9,1,61,2,1,57.945
"3587",999999999,2014-05-30,5,30,2014,10,1,62.1,3,1,69.69
"3588",999999999,2014-05-30,5,30,2014,11,1,63,4,1,70.32
"3589",999999999,2014-05-30,5,30,2014,12,1,63,5,0,72.45
"3590",999999999,2014-05-30,5,30,2014,13,1,64.9,6,0,61.17
"3591",999999999,2014-05-30,5,30,2014,14,1,64.9,0,1,45.27
"3592",999999999,2014-05-30,5,30,2014,15,1,64,1,1,12.165
"3656",999999999,2014-06-02,6,2,2014,7,1,64,2,1,11.265
"3657",999999999,2014-06-02,6,2,2014,8,1,69.1,3,1,55.005
"3658",999999999,2014-06-02,6,2,2014,9,1,73,4,1,71.895
"3659",999999999,2014-06-02,6,2,2014,10,1,75,5,0,75.51
"3660",999999999,2014-06-02,6,2,2014,11,1,77,6,0,66.84
"3661",999999999,2014-06-02,6,2,2014,12,1,80.1,0,1,62.16
"3662",999999999,2014-06-02,6,2,2014,13,1,80.6,1,1,63.915
"3663",999999999,2014-06-02,6,2,2014,14,1,81,2,1,52.245
"3664",999999999,2014-06-02,6,2,2014,15,1,77.55,3,1,17.55
"3680",999999999,2014-06-03,6,3,2014,7,1,61,0,1,19.35
"3681",999999999,2014-06-03,6,3,2014,8,1,64,1,1,61.53
"3682",999999999,2014-06-03,6,3,2014,9,1,64.9,2,1,62.85
"3683",999999999,2014-06-03,6,3,2014,10,1,69.1,3,1,108.014996
"3684",999999999,2014-06-03,6,3,2014,11,1,66,4,1,220.529994
"3685",999999999,2014-06-03,6,3,2014,12,1,69.1,5,0,211.304997
"3686",999999999,2014-06-03,6,3,2014,13,1,71.1,6,0,212.414995
"3687",999999999,2014-06-03,6,3,2014,14,1,70,0,1,199.694993
"3688",999999999,2014-06-03,6,3,2014,15,1,69.1,1,1,45.779999
"3704",999999999,2014-06-04,6,4,2014,7,1,57,3,1,56.309998
"3705",999999999,2014-06-04,6,4,2014,8,1,55.65,4,1,226.079996
"3706",999999999,2014-06-04,6,4,2014,9,1,57,5,0,239.354993
"3707",999999999,2014-06-04,6,4,2014,10,1,57.375,6,0,262.274991
"3708",999999999,2014-06-04,6,4,2014,11,1,57.43333333,0,1,262.54499
"3709",999999999,2014-06-04,6,4,2014,12,1,57.43333333,1,1,246.704991
"3710",999999999,2014-06-04,6,4,2014,13,1,58.4,2,1,247.739992
"3711",999999999,2014-06-04,6,4,2014,14,1,59,3,1,234.239996
"3712",999999999,2014-06-04,6,4,2014,15,1,59,4,1,191.054996
"3713",999999999,2014-06-04,6,4,2014,16,1,58.03333333,5,0,149.294998
"3714",999999999,2014-06-04,6,4,2014,17,1,57.9,6,0,144.059998
"3715",999999999,2014-06-04,6,4,2014,18,1,57,0,1,148.424997
"3716",999999999,2014-06-04,6,4,2014,19,1,57,1,1,137.489995
"3717",999999999,2014-06-04,6,4,2014,20,0,57,2,1,126.9
"3718",999999999,2014-06-04,6,4,2014,21,0,57.55,3,1,91.229998
"3719",999999999,2014-06-04,6,4,2014,22,0,57.9,4,1,80.685
"3720",999999999,2014-06-04,6,4,2014,23,0,57.9,5,0,70.575
"3721",999999999,2014-06-05,6,5,2014,0,0,59,6,0,67.32
"3722",999999999,2014-06-05,6,5,2014,1,0,59,0,1,66.69
"3723",999999999,2014-06-05,6,5,2014,2,0,59,1,1,67.245
"3724",999999999,2014-06-05,6,5,2014,3,0,59,2,1,68.145
"3725",999999999,2014-06-05,6,5,2014,4,0,57.43333333,3,1,75.585
"3726",999999999,2014-06-05,6,5,2014,5,0,57.55,4,1,75.795
"3727",999999999,2014-06-05,6,5,2014,6,0,58.4,5,0,220.919997
"3728",999999999,2014-06-05,6,5,2014,7,1,59,6,0,330.224992
"3729",999999999,2014-06-05,6,5,2014,8,1,57.9,0,1,397.544992
"3730",999999999,2014-06-05,6,5,2014,9,1,59,1,1,404.969993
"3731",999999999,2014-06-05,6,5,2014,10,1,60.1,2,1,419.62499
"3732",999999999,2014-06-05,6,5,2014,11,1,60.1,3,1,413.879993
"3733",999999999,2014-06-05,6,5,2014,12,1,59.45,4,1,406.964997
"3734",999999999,2014-06-05,6,5,2014,13,1,57.43333333,5,0,403.094982
"3735",999999999,2014-06-05,6,5,2014,14,1,57.43333333,6,0,389.50499
"3736",999999999,2014-06-05,6,5,2014,15,1,57.65,0,1,218.099994
"3737",999999999,2014-06-05,6,5,2014,16,1,59,1,1,149.009997
"3738",999999999,2014-06-05,6,5,2014,17,1,59,2,1,139.724997
"3739",999999999,2014-06-05,6,5,2014,18,1,57.9,3,1,132.825
"3740",999999999,2014-06-05,6,5,2014,19,1,59,4,1,112.934999
"3741",999999999,2014-06-05,6,5,2014,20,0,59.55,5,0,106.109999
"3742",999999999,2014-06-05,6,5,2014,21,0,59,6,0,78.27
"3743",999999999,2014-06-05,6,5,2014,22,0,60.1,0,1,74.895
"3744",999999999,2014-06-05,6,5,2014,23,0,60.1,1,1,70.56
"3745",999999999,2014-06-06,6,6,2014,0,0,57.9,2,1,71.865
"3746",999999999,2014-06-06,6,6,2014,1,0,57.9,3,1,76.14
"3747",999999999,2014-06-06,6,6,2014,2,0,59,4,1,79.53
"3748",999999999,2014-06-06,6,6,2014,3,0,57.9,5,0,76.395
"3749",999999999,2014-06-06,6,6,2014,4,0,57.9,6,0,70.62
"3750",999999999,2014-06-06,6,6,2014,5,0,59,0,1,71.91
"3751",999999999,2014-06-06,6,6,2014,6,0,61,1,1,124.904996
"3752",999999999,2014-06-06,6,6,2014,7,1,62.1,2,1,191.339995
"3753",999999999,2014-06-06,6,6,2014,8,1,63,3,1,246.434995
"3754",999999999,2014-06-06,6,6,2014,9,1,66,4,1,403.769993
"3755",999999999,2014-06-06,6,6,2014,10,1,69.1,5,0,408.659993
"3756",999999999,2014-06-06,6,6,2014,11,1,71.1,6,0,399.794989
"3757",999999999,2014-06-06,6,6,2014,12,1,72,0,1,390.224988
"3758",999999999,2014-06-06,6,6,2014,13,1,73.9,1,1,393.269989
"3759",999999999,2014-06-06,6,6,2014,14,1,75,2,1,379.304991
"3760",999999999,2014-06-06,6,6,2014,15,1,73,3,1,214.949996
"3761",999999999,2014-06-06,6,6,2014,16,1,80.85,4,1,144.254995
"3762",999999999,2014-06-06,6,6,2014,17,1,75.9,5,0,143.534997
"3763",999999999,2014-06-06,6,6,2014,18,1,73.9,6,0,153.449998
"3764",999999999,2014-06-06,6,6,2014,19,1,72,0,1,134.309995
"3765",999999999,2014-06-06,6,6,2014,20,0,70,1,1,103.109998
"3766",999999999,2014-06-06,6,6,2014,21,0,68,2,1,83.444999
"3767",999999999,2014-06-06,6,6,2014,22,0,66.9,3,1,76.41
"3768",999999999,2014-06-06,6,6,2014,23,0,64.9,4,1,65.325
"3769",999999999,2014-06-07,6,7,2014,0,0,64,5,0,62.28
"3770",999999999,2014-06-07,6,7,2014,1,0,63,6,0,61.395
"3771",999999999,2014-06-07,6,7,2014,2,0,61,0,1,61.08
"3772",999999999,2014-06-07,6,7,2014,3,0,61,1,1,60.75
"3773",999999999,2014-06-07,6,7,2014,4,0,61,2,1,60.315
"3774",999999999,2014-06-07,6,7,2014,5,0,61,3,1,58.785
"3775",999999999,2014-06-07,6,7,2014,6,0,64.9,4,1,59.16
"3776",999999999,2014-06-07,6,7,2014,7,1,69.1,5,0,100.814999
"3777",999999999,2014-06-07,6,7,2014,8,1,71.1,6,0,103.529997
"3778",999999999,2014-06-07,6,7,2014,9,1,73.9,0,1,101.684998
"3779",999999999,2014-06-07,6,7,2014,10,1,77,1,1,102.254999
"3780",999999999,2014-06-07,6,7,2014,11,1,79,2,1,102.494999
"3781",999999999,2014-06-07,6,7,2014,12,1,77,3,1,98.984998
"3782",999999999,2014-06-07,6,7,2014,13,1,78.1,4,1,99.359997
"3783",999999999,2014-06-07,6,7,2014,14,1,75.9,5,0,98.595
"3784",999999999,2014-06-07,6,7,2014,15,1,79,6,0,101.099999
"3785",999999999,2014-06-07,6,7,2014,16,1,78.1,0,1,85.589999
"3786",999999999,2014-06-07,6,7,2014,17,1,75,1,1,81.885
"3787",999999999,2014-06-07,6,7,2014,18,1,75.9,2,1,80.1
"3788",999999999,2014-06-07,6,7,2014,19,1,71.1,3,1,79.44
"3789",999999999,2014-06-07,6,7,2014,20,0,73,4,1,79.65
"3790",999999999,2014-06-07,6,7,2014,21,0,69.1,5,0,67.05
"3791",999999999,2014-06-07,6,7,2014,22,0,70,6,0,63.96
"3792",999999999,2014-06-07,6,7,2014,23,0,73,0,1,63.81
"3793",999999999,2014-06-08,6,8,2014,0,0,71.1,1,1,64.545
"3794",999999999,2014-06-08,6,8,2014,1,0,71.1,2,1,64.665
"3795",999999999,2014-06-08,6,8,2014,2,0,71.1,3,1,62.64
"3796",999999999,2014-06-08,6,8,2014,3,0,68,4,1,61.95
"3797",999999999,2014-06-08,6,8,2014,4,0,66.9,5,0,62.085
"3798",999999999,2014-06-08,6,8,2014,5,0,68,6,0,60.3
"3799",999999999,2014-06-08,6,8,2014,6,0,70,0,1,62.19
"3800",999999999,2014-06-08,6,8,2014,7,1,73,1,1,60.24
"3801",999999999,2014-06-08,6,8,2014,8,1,78.1,2,1,60.84
"3802",999999999,2014-06-08,6,8,2014,9,1,75.9,3,1,58.44
"3803",999999999,2014-06-08,6,8,2014,10,1,77,4,1,59.415
"3804",999999999,2014-06-08,6,8,2014,11,1,79,5,0,58.995
"3805",999999999,2014-06-08,6,8,2014,12,1,79,6,0,63.345
"3806",999999999,2014-06-08,6,8,2014,13,1,77,0,1,66.27
"3807",999999999,2014-06-08,6,8,2014,14,1,75,1,1,60.45
"3808",999999999,2014-06-08,6,8,2014,15,1,79,2,1,68.865
"3809",999999999,2014-06-08,6,8,2014,16,1,77,3,1,68.535
"3810",999999999,2014-06-08,6,8,2014,17,1,78.1,4,1,61.74
"3811",999999999,2014-06-08,6,8,2014,18,1,73.9,5,0,64.065
"3812",999999999,2014-06-08,6,8,2014,19,1,72,6,0,64.77
"3813",999999999,2014-06-08,6,8,2014,20,0,70,0,1,64.11
"3814",999999999,2014-06-08,6,8,2014,21,0,73.9,1,1,66.12
"3815",999999999,2014-06-08,6,8,2014,22,0,71.1,2,1,66
"3816",999999999,2014-06-08,6,8,2014,23,0,72,3,1,65.445
"3817",999999999,2014-06-09,6,9,2014,0,0,72,4,1,64.965
"3818",999999999,2014-06-09,6,9,2014,1,0,71.1,5,0,64.635
"3819",999999999,2014-06-09,6,9,2014,2,0,69.1,6,0,64.755
"3820",999999999,2014-06-09,6,9,2014,3,0,68,0,1,64.14
"3821",999999999,2014-06-09,6,9,2014,4,0,68,1,1,64.08
"3822",999999999,2014-06-09,6,9,2014,5,0,68,2,1,67.26
"3823",999999999,2014-06-09,6,9,2014,6,0,70,3,1,123.854998
"3824",999999999,2014-06-09,6,9,2014,7,1,70,4,1,195.659996
"3825",999999999,2014-06-09,6,9,2014,8,1,72,5,0,341.804993
"3826",999999999,2014-06-09,6,9,2014,9,1,73,6,0,449.984989
"3827",999999999,2014-06-09,6,9,2014,10,1,73.9,0,1,437.099993
"3828",999999999,2014-06-09,6,9,2014,11,1,73.9,1,1,412.199994
"3829",999999999,2014-06-09,6,9,2014,12,1,75.9,2,1,401.654995
"3830",999999999,2014-06-09,6,9,2014,13,1,78.1,3,1,403.889996
"3831",999999999,2014-06-09,6,9,2014,14,1,54.06666667,4,1,397.214992
"3832",999999999,2014-06-09,6,9,2014,15,1,77,5,0,226.574995
"3833",999999999,2014-06-09,6,9,2014,16,1,77,6,0,152.894999
"3834",999999999,2014-06-09,6,9,2014,17,1,73.9,0,1,140.444995
"3835",999999999,2014-06-09,6,9,2014,18,1,73,1,1,142.124996
"3836",999999999,2014-06-09,6,9,2014,19,1,71.1,2,1,131.174994
"3837",999999999,2014-06-09,6,9,2014,20,0,69.1,3,1,118.304996
"3838",999999999,2014-06-09,6,9,2014,21,0,68,4,1,84.945
"3839",999999999,2014-06-09,6,9,2014,22,0,66.9,5,0,80.925
"3840",999999999,2014-06-09,6,9,2014,23,0,66.9,6,0,70.455
"3841",999999999,2014-06-10,6,10,2014,0,0,66.1,0,1,64.275
"3842",999999999,2014-06-10,6,10,2014,1,0,64,1,1,62.355
"3843",999999999,2014-06-10,6,10,2014,2,0,64.2,2,1,69.225
"3844",999999999,2014-06-10,6,10,2014,3,0,63,3,1,68.955
"3845",999999999,2014-06-10,6,10,2014,4,0,63,4,1,144.254998
"3846",999999999,2014-06-10,6,10,2014,5,0,64,5,0,147.224998
"3847",999999999,2014-06-10,6,10,2014,6,0,64.2,6,0,304.814996
"3848",999999999,2014-06-10,6,10,2014,7,1,64.65,0,1,352.409992
"3849",999999999,2014-06-10,6,10,2014,8,1,66.55,1,1,402.029986
"3850",999999999,2014-06-10,6,10,2014,9,1,70.9,2,1,406.604986
"3851",999999999,2014-06-10,6,10,2014,10,1,71.8,3,1,421.28999
"3852",999999999,2014-06-10,6,10,2014,11,1,68,4,1,412.034988
"3853",999999999,2014-06-10,6,10,2014,12,1,75,5,0,415.274994
"3854",999999999,2014-06-10,6,10,2014,13,1,75.55,6,0,404.024989
"3855",999999999,2014-06-10,6,10,2014,14,1,79,0,1,400.304993
"3856",999999999,2014-06-10,6,10,2014,15,1,71.1,1,1,227.429994
"3857",999999999,2014-06-10,6,10,2014,16,1,68.6,2,1,168.119996
"3858",999999999,2014-06-10,6,10,2014,17,1,66.5,3,1,156.644999
"3859",999999999,2014-06-10,6,10,2014,18,1,64,4,1,154.754995
"3860",999999999,2014-06-10,6,10,2014,19,1,63,5,0,145.214998
"3861",999999999,2014-06-10,6,10,2014,20,0,62.35,6,0,129.059998
"3862",999999999,2014-06-10,6,10,2014,21,0,60.86666667,0,1,88.635
"3863",999999999,2014-06-10,6,10,2014,22,0,60.45,1,1,80.22
"3864",999999999,2014-06-10,6,10,2014,23,0,60.1,2,1,72.3
"3865",999999999,2014-06-11,6,11,2014,0,0,60.1,3,1,72.33
"3866",999999999,2014-06-11,6,11,2014,1,0,60.1,4,1,62.355
"3867",999999999,2014-06-11,6,11,2014,2,0,60.1,5,0,71.91
"3868",999999999,2014-06-11,6,11,2014,3,0,59,6,0,71.61
"3869",999999999,2014-06-11,6,11,2014,4,0,57.9,0,1,144.014997
"3870",999999999,2014-06-11,6,11,2014,5,0,59,1,1,150.074996
"3871",999999999,2014-06-11,6,11,2014,6,0,59,2,1,168.344996
"3872",999999999,2014-06-11,6,11,2014,7,1,61,3,1,196.5
"3873",999999999,2014-06-11,6,11,2014,8,1,62.1,4,1,247.424995
"3874",999999999,2014-06-11,6,11,2014,9,1,62.1,5,0,331.289988
"3875",999999999,2014-06-11,6,11,2014,10,1,63,6,0,419.189991
"3876",999999999,2014-06-11,6,11,2014,11,1,63,0,1,416.684991
"3877",999999999,2014-06-11,6,11,2014,12,1,62.1,1,1,413.549986
"3878",999999999,2014-06-11,6,11,2014,13,1,63,2,1,399.074993
"3879",999999999,2014-06-11,6,11,2014,14,1,63,3,1,388.469993
"3880",999999999,2014-06-11,6,11,2014,15,1,62.1,4,1,221.024994
"3881",999999999,2014-06-11,6,11,2014,16,1,61,5,0,156.029994
"3882",999999999,2014-06-11,6,11,2014,17,1,60.1,6,0,143.324998
"3883",999999999,2014-06-11,6,11,2014,18,1,60.1,0,1,139.964997
"3884",999999999,2014-06-11,6,11,2014,19,1,59,1,1,126.794999
"3885",999999999,2014-06-11,6,11,2014,20,0,59,2,1,131.549998
"3886",999999999,2014-06-11,6,11,2014,21,0,59,3,1,103.019997
"3887",999999999,2014-06-11,6,11,2014,22,0,59,4,1,91.125
"3888",999999999,2014-06-11,6,11,2014,23,0,59,5,0,77.205
"3889",999999999,2014-06-12,6,12,2014,0,0,59,6,0,72.78
"3890",999999999,2014-06-12,6,12,2014,1,0,59,0,1,71.49
"3891",999999999,2014-06-12,6,12,2014,2,0,59,1,1,70.695
"3892",999999999,2014-06-12,6,12,2014,3,0,59,2,1,71.91
"3893",999999999,2014-06-12,6,12,2014,4,0,59,3,1,143.984996
"3894",999999999,2014-06-12,6,12,2014,5,0,59,4,1,149.264999
"3895",999999999,2014-06-12,6,12,2014,6,0,60.1,5,0,179.954996
"3896",999999999,2014-06-12,6,12,2014,7,1,60.1,6,0,200.789995
"3897",999999999,2014-06-12,6,12,2014,8,1,61,0,1,267.614992
"3898",999999999,2014-06-12,6,12,2014,9,1,54.06666667,1,1,405.719994
"3899",999999999,2014-06-12,6,12,2014,10,1,62.1,2,1,416.429985
"3900",999999999,2014-06-12,6,12,2014,11,1,63.3,3,1,408.869997
"3901",999999999,2014-06-12,6,12,2014,12,1,64,4,1,407.939996
"3902",999999999,2014-06-12,6,12,2014,13,1,64.9,5,0,401.594989
"3903",999999999,2014-06-12,6,12,2014,14,1,64,6,0,387.86999
"3904",999999999,2014-06-12,6,12,2014,15,1,64.9,0,1,224.324995
"3905",999999999,2014-06-12,6,12,2014,16,1,63,1,1,155.429998
"3906",999999999,2014-06-12,6,12,2014,17,1,62.1,2,1,148.724996
"3907",999999999,2014-06-12,6,12,2014,18,1,63,3,1,142.8
"3908",999999999,2014-06-12,6,12,2014,19,1,63,4,1,128.294997
"3909",999999999,2014-06-12,6,12,2014,20,0,63,5,0,126.254999
"3910",999999999,2014-06-12,6,12,2014,21,0,63,6,0,96.915
"3911",999999999,2014-06-12,6,12,2014,22,0,62.1,0,1,83.415
"3912",999999999,2014-06-12,6,12,2014,23,0,62.1,1,1,71.715
"3913",999999999,2014-06-13,6,13,2014,0,0,62.1,2,1,71.925
"3914",999999999,2014-06-13,6,13,2014,1,0,61.45,3,1,71.505
"3915",999999999,2014-06-13,6,13,2014,2,0,61,4,1,71.355
"3916",999999999,2014-06-13,6,13,2014,3,0,60.9,5,0,70.665
"3917",999999999,2014-06-13,6,13,2014,4,0,60.45,6,0,144.284997
"3918",999999999,2014-06-13,6,13,2014,5,0,60.625,0,1,150.779997
"3919",999999999,2014-06-13,6,13,2014,6,0,60.56666667,1,1,180.284998
"3920",999999999,2014-06-13,6,13,2014,7,1,59,2,1,205.274996
"3921",999999999,2014-06-13,6,13,2014,8,1,60.1,3,1,256.229992
"3922",999999999,2014-06-13,6,13,2014,9,1,60.1,4,1,262.409992
"3923",999999999,2014-06-13,6,13,2014,10,1,60.56666667,5,0,407.009991
"3924",999999999,2014-06-13,6,13,2014,11,1,60.9,6,0,375.209989
"3925",999999999,2014-06-13,6,13,2014,12,1,62.35,0,1,219.374993
"3926",999999999,2014-06-13,6,13,2014,13,1,63,1,1,213.059994
"3927",999999999,2014-06-13,6,13,2014,14,1,63,2,1,198.075001
"3928",999999999,2014-06-13,6,13,2014,15,1,62.1,3,1,41.459999
"3991",999999999,2014-06-16,6,16,2014,6,0,64,3,1,0.06
"3992",999999999,2014-06-16,6,16,2014,7,1,68,4,1,13.125
"3993",999999999,2014-06-16,6,16,2014,8,1,72,5,0,121.844998
"3994",999999999,2014-06-16,6,16,2014,9,1,72,6,0,237.929996
"3995",999999999,2014-06-16,6,16,2014,10,1,72,0,1,225.209991
"3996",999999999,2014-06-16,6,16,2014,11,1,70,1,1,223.739995
"3997",999999999,2014-06-16,6,16,2014,12,1,70,2,1,214.829995
"3998",999999999,2014-06-16,6,16,2014,13,1,69.1,3,1,210.885
